Date,Open,High,Low,Close,Adj Close,Volume
2013-02-25,2.208,2.216,2.188,2.208,2.187724,3162580.0
2013-02-26,2.204,2.214,2.162,2.164,2.144129,5051725.0
2013-02-27,2.166,2.196,2.156,2.16,2.140165,3955835.0
2013-02-28,2.16,2.214,2.16,2.206,2.185743,4934420.0
2013-03-01,2.208,2.22,2.174,2.216,2.195651,6533095.0
2013-03-04,2.206,2.206,2.096,2.11,2.090624,7141155.0
2013-03-05,2.11,2.164,2.106,2.154,2.13422,4527615.0
2013-03-06,2.156,2.21,2.15,2.196,2.175835,5474315.0
2013-03-07,2.184,2.23,2.174,2.206,2.185743,11637340.0
2013-03-08,2.206,2.242,2.206,2.216,2.195651,6970360.0
2013-03-11,2.2,2.234,2.164,2.212,2.191688,4461080.0
2013-03-12,2.212,2.278,2.162,2.172,2.152055,11157690.0
2013-03-13,2.172,2.21,2.16,2.186,2.165927,4915825.0
2013-03-14,2.172,2.18,2.124,2.15,2.130257,4092475.0
2013-03-15,2.142,2.188,2.106,2.134,2.114404,3434355.0
2013-03-18,2.14,2.148,2.086,2.09,2.070808,3109190.0
2013-03-19,2.094,2.13,2.09,2.12,2.100533,3205375.0
2013-03-20,2.112,2.176,2.112,2.17,2.150074,4709665.0
2013-03-21,2.22,2.34,2.156,2.296,2.274916,19871025.0
2013-03-22,2.286,2.348,2.256,2.302,2.280861,34138785.0
2013-03-25,2.31,2.33,2.296,2.32,2.298696,18858860.0
2013-03-26,2.32,2.338,2.262,2.27,2.249155,11822365.0
2013-03-27,2.27,2.296,2.224,2.244,2.223394,7553975.0
2013-03-28,2.24,2.24,2.164,2.176,2.156018,6175905.0
2013-03-29,2.172,2.186,2.144,2.172,2.152055,3672915.0
2013-04-01,2.164,2.188,2.164,2.178,2.158,2995655.0
2013-04-02,2.16,2.194,2.146,2.17,2.150074,4522530.0
